,acquisitionYear,year,acquisition
1165,1856,1795,accepted
1166,1856,1795,accepted
1167,1856,1795,accepted
1168,1856,1795,accepted
1169,1856,1795,accepted
1170,1856,1795,accepted
1171,1856,1795,accepted
1172,1856,1795,accepted
1173,1856,1795,accepted
1174,1856,1795,accepted
1175,1856,1795,accepted
1176,1856,1795,accepted
1177,1856,1795,accepted
1178,1856,1795,accepted
1179,1856,1795,accepted
1180,1856,1795,accepted
1181,1856,1795,accepted
1182,1856,1795,accepted
1183,1856,1795,accepted
1184,1856,1795,accepted
1185,1856,1795,accepted
1186,1856,1795,accepted
1187,1856,1795,accepted
1188,1856,1795,accepted
1189,1856,1795,accepted
1190,1856,1795,accepted
1191,1856,1795,accepted
1192,1856,1795,accepted
1193,1856,1795,accepted
1194,1856,1795,accepted
1195,1856,1795,accepted
1196,1856,1795,accepted
1197,1856,1795,accepted
1198,1856,1795,accepted
1199,1856,1795,accepted
1200,1856,1795,accepted
1201,1856,1795,accepted
1202,1856,1795,accepted
1203,1856,1795,accepted
1204,1856,1795,accepted
1205,1856,1795,accepted
1206,1856,1795,accepted
1207,1856,1795,accepted
1208,1856,1795,accepted
1209,1856,1795,accepted
1210,1856,1795,accepted
1211,1856,1798,accepted
1212,1856,1798,accepted
1213,1856,1798,accepted
1214,1856,1798,accepted
1215,1856,1798,accepted
1216,1856,1798,accepted
1217,1856,1798,accepted
1218,1856,1798,accepted
1219,1856,1798,accepted
1220,1856,1798,accepted
1221,1856,1798,accepted
1222,1856,1798,accepted
1223,1856,1798,accepted
1224,1856,1798,accepted
1225,1856,1798,accepted
1226,1856,1798,accepted
1227,1856,1798,accepted
1228,1856,1798,accepted
1229,1856,1798,accepted
1230,1856,1798,accepted
1231,1856,1798,accepted
1232,1856,1795,accepted
1233,1856,1798,accepted
1234,1856,1798,accepted
1235,1856,1798,accepted
1236,1856,1798,accepted
1237,1856,1798,accepted
1238,1856,1795,accepted
1239,1856,1798,accepted
1240,1856,1795,accepted
1241,1856,1794,accepted
1242,1856,1798,accepted
1243,1856,1794,accepted
1244,1856,1798,accepted
1245,1856,1798,accepted
1246,1856,1796,accepted
1247,1856,1798,accepted
1248,1856,1795,accepted
1249,1856,1794,accepted
1250,1856,1796,accepted
1251,1856,1794,accepted
1252,1856,1796,accepted
1253,1856,1796,accepted
1254,1856,1795,accepted
1255,1856,1795,accepted
1256,1856,1795,accepted
1257,1856,1794,accepted
1258,1856,1796,accepted
1259,1856,1796,accepted
1260,1856,1797,accepted
1261,1856,1795,accepted
1262,1856,1794,accepted
1263,1856,1793,accepted
1264,1856,1795,accepted
1265,1856,1795,accepted
1266,1856,1795,accepted
1267,1856,1795,accepted
1268,1856,1795,accepted
1269,1856,1794,accepted
1270,1856,1794,accepted
1271,1856,1792,accepted
1272,1856,1794,accepted
1273,1856,1794,accepted
1274,1856,1795,accepted
1275,1856,1796,accepted
1276,1856,1794,accepted
1277,1856,1794,accepted
1278,1856,1798,accepted
1279,1856,1795,accepted
1280,1856,1794,accepted
1281,1856,1795,accepted
1282,1856,1795,accepted
1283,1856,1798,accepted
1284,1856,1798,accepted
1285,1856,1798,accepted
1286,1856,1798,accepted
1287,1856,1792,accepted
1288,1856,1794,accepted
1289,1856,1793,accepted
1290,1856,1793,accepted
1291,1856,1798,accepted
1292,1856,1790,accepted
1293,1856,1798,accepted
1294,1856,1802,accepted
1295,1856,1796,accepted
1296,1856,1796,accepted
1297,1856,1796,accepted
1298,1856,1796,accepted
1299,1856,1793,accepted
1300,1856,1798,accepted
1301,1856,1798,accepted
1302,1856,1795,accepted
1303,1856,1798,accepted
1304,1856,1798,accepted
1305,1856,1795,accepted
1306,1856,1796,accepted
1307,1856,1796,accepted
1308,1856,1796,accepted
1309,1856,1796,accepted
1310,1856,1796,accepted
1311,1856,1796,accepted
1312,1856,1796,accepted
1313,1856,1796,accepted
1314,1856,1796,accepted
1315,1856,1796,accepted
1316,1856,1796,accepted
1317,1856,1796,accepted
1318,1856,1796,accepted
1319,1856,1796,accepted
1320,1856,1796,accepted
1321,1856,1796,accepted
1322,1856,1796,accepted
1323,1856,1796,accepted
1324,1856,1796,accepted
1325,1856,1796,accepted
1326,1856,1796,accepted
1327,1856,1796,accepted
1328,1856,1796,accepted
1329,1856,1796,accepted
1330,1856,1796,accepted
1331,1856,1796,accepted
1332,1856,1796,accepted
1333,1856,1796,accepted
1334,1856,1796,accepted
1335,1856,1796,accepted
1336,1856,1796,accepted
1337,1856,1796,accepted
1338,1856,1796,accepted
1339,1856,1796,accepted
1340,1856,1796,accepted
1341,1856,1796,accepted
1342,1856,1796,accepted
1343,1856,1796,accepted
1344,1856,1796,accepted
1345,1856,1796,accepted
1346,1856,1796,accepted
1347,1856,1796,accepted
1348,1856,1796,accepted
1349,1856,1796,accepted
1350,1856,1796,accepted
1351,1856,1796,accepted
1352,1856,1796,accepted
1353,1856,1796,accepted
1354,1856,1796,accepted
1355,1856,1796,accepted
1356,1856,1796,accepted
1357,1856,1796,accepted
1358,1856,1796,accepted
1359,1856,1796,accepted
1360,1856,1796,accepted
1361,1856,1796,accepted
1362,1856,1796,accepted
1363,1856,1796,accepted
1364,1856,1796,accepted
1365,1856,1796,accepted
1366,1856,1796,accepted
1367,1856,1796,accepted
1368,1856,1796,accepted
1369,1856,1796,accepted
1370,1856,1796,accepted
1371,1856,1796,accepted
1372,1856,1796,accepted
1373,1856,1796,accepted
1374,1856,1796,accepted
1375,1856,1796,accepted
1376,1856,1796,accepted
1377,1856,1796,accepted
1378,1856,1796,accepted
1379,1856,1796,accepted
1380,1856,1796,accepted
1381,1856,1796,accepted
1382,1856,1796,accepted
1383,1856,1796,accepted
1384,1856,1796,accepted
1385,1856,1796,accepted
1386,1856,1796,accepted
1387,1856,1796,accepted
1388,1856,1796,accepted
1389,1856,1796,accepted
1390,1856,1796,accepted
1391,1856,1796,accepted
1392,1856,1796,accepted
1393,1856,1796,accepted
1394,1856,1796,accepted
1395,1856,1796,accepted
1396,1856,1796,accepted
1397,1856,1796,accepted
1398,1856,1796,accepted
1399,1856,1796,accepted
1400,1856,1796,accepted
1401,1856,1796,accepted
1402,1856,1796,accepted
1403,1856,1796,accepted
1404,1856,1796,accepted
1405,1856,1796,accepted
1406,1856,1796,accepted
1407,1856,1796,accepted
1408,1856,1796,accepted
1409,1856,1796,accepted
1410,1856,1796,accepted
1411,1856,1796,accepted
1412,1856,1796,accepted
1413,1856,1796,accepted
1414,1856,1796,accepted
1415,1856,1796,accepted
1416,1856,1798,accepted
1417,1856,1797,accepted
1418,1856,1796,accepted
1419,1856,1797,accepted
1420,1856,1797,accepted
1421,1856,1797,accepted
1422,1856,1797,accepted
1423,1856,1797,accepted
1424,1856,1797,accepted
1425,1856,1796,accepted
1426,1856,1795,accepted
1427,1856,1797,accepted
1428,1856,1796,accepted
1429,1856,1796,accepted
1430,1856,1794,accepted
1431,1856,1795,accepted
1432,1856,1798,accepted
1433,1856,1796,accepted
1434,1856,1795,accepted
1435,1856,1795,accepted
1436,1856,1797,accepted
1437,1856,1798,accepted
1438,1856,1797,accepted
1439,1856,1798,accepted
1440,1856,1798,accepted
1441,1856,1797,accepted
1442,1856,1798,accepted
1443,1856,1799,accepted
1444,1856,1798,accepted
1445,1856,1796,accepted
1446,1856,1796,accepted
1447,1856,1796,accepted
1448,1856,1796,accepted
1449,1856,1796,accepted
1450,1856,1796,accepted
1451,1856,1796,accepted
1452,1856,1796,accepted
1453,1856,1796,accepted
1454,1856,1796,accepted
1455,1856,1797,accepted
1456,1856,1797,accepted
1457,1856,1794,accepted
1458,1856,1796,accepted
1459,1856,1796,accepted
1460,1856,1798,accepted
1461,1856,1790,accepted
1462,1856,1795,accepted
1463,1856,1792,accepted
1464,1856,1780,accepted
1465,1856,1798,accepted
1466,1856,1798,accepted
1467,1856,1796,accepted
1468,1856,1796,accepted
1469,1856,1796,accepted
1470,1856,1797,accepted
1471,1856,1797,accepted
1472,1856,1797,accepted
1473,1856,1797,accepted
1474,1856,1797,accepted
1475,1856,1797,accepted
1476,1856,1797,accepted
1477,1856,1797,accepted
1478,1856,1797,accepted
1479,1856,1797,accepted
1480,1856,1797,accepted
1481,1856,1797,accepted
1482,1856,1797,accepted
1483,1856,1797,accepted
1484,1856,1797,accepted
1485,1856,1797,accepted
1486,1856,1797,accepted
1487,1856,1797,accepted
1488,1856,1797,accepted
1489,1856,1797,accepted
1490,1856,1797,accepted
1491,1856,1797,accepted
1492,1856,1797,accepted
1493,1856,1797,accepted
1494,1856,1797,accepted
1495,1856,1797,accepted
1496,1856,1797,accepted
1497,1856,1797,accepted
1498,1856,1797,accepted
1499,1856,1797,accepted
1500,1856,1797,accepted
1501,1856,1797,accepted
1502,1856,1797,accepted
1503,1856,1797,accepted
1504,1856,1797,accepted
1505,1856,1797,accepted
1506,1856,1797,accepted
1507,1856,1797,accepted
1508,1856,1797,accepted
1509,1856,1797,accepted
1510,1856,1797,accepted
1511,1856,1797,accepted
1512,1856,1797,accepted
1513,1856,1797,accepted
1514,1856,1797,accepted
1515,1856,1797,accepted
1516,1856,1797,accepted
1517,1856,1797,accepted
1518,1856,1797,accepted
1519,1856,1797,accepted
1520,1856,1797,accepted
1521,1856,1797,accepted
1522,1856,1797,accepted
1523,1856,1797,accepted
1524,1856,1797,accepted
1525,1856,1797,accepted
1526,1856,1797,accepted
1527,1856,1797,accepted
1528,1856,1797,accepted
1529,1856,1797,accepted
1530,1856,1797,accepted
1531,1856,1797,accepted
1532,1856,1797,accepted
1533,1856,1797,accepted
1534,1856,1797,accepted
1535,1856,1797,accepted
1536,1856,1797,accepted
1537,1856,1797,accepted
1538,1856,1797,accepted
1539,1856,1797,accepted
1540,1856,1797,accepted
1541,1856,1797,accepted
1542,1856,1797,accepted
1543,1856,1797,accepted
1544,1856,1797,accepted
1545,1856,1797,accepted
1546,1856,1797,accepted
1547,1856,1797,accepted
1548,1856,1797,accepted
1549,1856,1797,accepted
1550,1856,1797,accepted
1551,1856,1797,accepted
1552,1856,1797,accepted
1553,1856,1797,accepted
1554,1856,1797,accepted
1555,1856,1797,accepted
1556,1856,1797,accepted
1557,1856,1797,accepted
1558,1856,1797,accepted
1559,1856,1797,accepted
1560,1856,1797,accepted
1561,1856,1797,accepted
1562,1856,1797,accepted
1563,1856,1797,accepted
1564,1856,1797,accepted
1565,1856,1797,accepted
1566,1856,1797,accepted
1567,1856,1797,accepted
1568,1856,1797,accepted
1569,1856,1797,accepted
1570,1856,1797,accepted
1571,1856,1797,accepted
1572,1856,1797,accepted
1573,1856,1797,accepted
1574,1856,1797,accepted
1575,1856,1797,accepted
1576,1856,1797,accepted
1577,1856,1797,accepted
1578,1856,1797,accepted
1579,1856,1797,accepted
1580,1856,1797,accepted
1581,1856,1797,accepted
1582,1856,1797,accepted
1583,1856,1797,accepted
1584,1856,1797,accepted
1585,1856,1797,accepted
1586,1856,1797,accepted
1587,1856,1797,accepted
1588,1856,1797,accepted
1589,1856,1797,accepted
1590,1856,1797,accepted
1591,1856,1797,accepted
1592,1856,1797,accepted
1593,1856,1797,accepted
1594,1856,1797,accepted
1595,1856,1797,accepted
1596,1856,1797,accepted
1597,1856,1797,accepted
1598,1856,1797,accepted
1599,1856,1797,accepted
1600,1856,1797,accepted
1601,1856,1797,accepted
1602,1856,1797,accepted
1603,1856,1797,accepted
1604,1856,1797,accepted
1605,1856,1797,accepted
1606,1856,1797,accepted
1607,1856,1797,accepted
1608,1856,1797,accepted
1609,1856,1797,accepted
1610,1856,1797,accepted
1611,1856,1797,accepted
1612,1856,1797,accepted
1613,1856,1797,accepted
1614,1856,1797,accepted
1615,1856,1797,accepted
1616,1856,1797,accepted
1617,1856,1797,accepted
1618,1856,1797,accepted
1619,1856,1797,accepted
1620,1856,1797,accepted
1621,1856,1797,accepted
1622,1856,1797,accepted
1623,1856,1797,accepted
1624,1856,1797,accepted
1625,1856,1797,accepted
1626,1856,1797,accepted
1627,1856,1797,accepted
1628,1856,1797,accepted
1629,1856,1797,accepted
1630,1856,1797,accepted
1631,1856,1797,accepted
1632,1856,1797,accepted
1633,1856,1797,accepted
1634,1856,1797,accepted
1635,1856,1797,accepted
1636,1856,1797,accepted
1637,1856,1797,accepted
1638,1856,1797,accepted
1639,1856,1797,accepted
1640,1856,1797,accepted
1641,1856,1797,accepted
1642,1856,1797,accepted
1643,1856,1797,accepted
1644,1856,1797,accepted
1645,1856,1797,accepted
1646,1856,1797,accepted
1647,1856,1797,accepted
1648,1856,1797,accepted
1649,1856,1797,accepted
1650,1856,1797,accepted
1651,1856,1797,accepted
1652,1856,1797,accepted
1653,1856,1797,accepted
1654,1856,1797,accepted
1655,1856,1797,accepted
1656,1856,1797,accepted
1657,1856,1797,accepted
1658,1856,1797,accepted
1659,1856,1797,accepted
1660,1856,1797,accepted
1661,1856,1797,accepted
1662,1856,1793,accepted
1663,1856,1798,accepted
1664,1856,1797,accepted
1665,1856,1797,accepted
1666,1856,1797,accepted
1667,1856,1797,accepted
1668,1856,1797,accepted
1669,1856,1794,accepted
1670,1856,1794,accepted
1671,1856,1797,accepted
1672,1856,1797,accepted
1673,1856,1797,accepted
1674,1856,1797,accepted
1675,1856,1799,accepted
1676,1856,1799,accepted
1677,1856,1797,accepted
1678,1856,1796,accepted
1679,1856,1796,accepted
1680,1856,1796,accepted
1681,1856,1796,accepted
1682,1856,1796,accepted
1683,1856,1796,accepted
1684,1856,1796,accepted
1685,1856,1796,accepted
1686,1856,1796,accepted
1687,1856,1796,accepted
1688,1856,1796,accepted
1689,1856,1796,accepted
1690,1856,1796,accepted
1691,1856,1796,accepted
1692,1856,1796,accepted
1693,1856,1796,accepted
1694,1856,1796,accepted
1695,1856,1796,accepted
1696,1856,1796,accepted
1697,1856,1796,accepted
1698,1856,1796,accepted
1699,1856,1796,accepted
1700,1856,1796,accepted
1701,1856,1796,accepted
1702,1856,1796,accepted
1703,1856,1796,accepted
1704,1856,1796,accepted
1705,1856,1796,accepted
1706,1856,1796,accepted
1707,1856,1796,accepted
1708,1856,1796,accepted
1709,1856,1796,accepted
1710,1856,1796,accepted
1711,1856,1796,accepted
1712,1856,1796,accepted
1713,1856,1796,accepted
1714,1856,1796,accepted
1715,1856,1796,accepted
1716,1856,1796,accepted
1717,1856,1796,accepted
1718,1856,1796,accepted
1719,1856,1796,accepted
1720,1856,1796,accepted
1721,1856,1796,accepted
1722,1856,1796,accepted
1723,1856,1796,accepted
1724,1856,1796,accepted
1725,1856,1796,accepted
1726,1856,1796,accepted
1727,1856,1796,accepted
1728,1856,1796,accepted
1729,1856,1796,accepted
1730,1856,1796,accepted
1731,1856,1796,accepted
1732,1856,1796,accepted
1733,1856,1796,accepted
1734,1856,1796,accepted
1735,1856,1796,accepted
1736,1856,1796,accepted
1737,1856,1796,accepted
1738,1856,1796,accepted
1739,1856,1796,accepted
1740,1856,1796,accepted
1741,1856,1796,accepted
1742,1856,1796,accepted
1743,1856,1796,accepted
1744,1856,1796,accepted
1745,1856,1796,accepted
1746,1856,1796,accepted
1747,1856,1796,accepted
1748,1856,1796,accepted
1749,1856,1796,accepted
1750,1856,1796,accepted
1751,1856,1796,accepted
1752,1856,1796,accepted
1753,1856,1796,accepted
1754,1856,1796,accepted
1755,1856,1796,accepted
1756,1856,1796,accepted
1757,1856,1796,accepted
1758,1856,1796,accepted
1759,1856,1796,accepted
1760,1856,1796,accepted
1761,1856,1796,accepted
1762,1856,1796,accepted
1763,1856,1796,accepted
1764,1856,1796,accepted
1765,1856,1796,accepted
1766,1856,1796,accepted
1767,1856,1796,accepted
1768,1856,1796,accepted
1769,1856,1797,accepted
1770,1856,1797,accepted
1771,1856,1796,accepted
1772,1856,1796,accepted
1773,1856,1796,accepted
1774,1856,1796,accepted
1775,1856,1796,accepted
1776,1856,1796,accepted
1777,1856,1796,accepted
1778,1856,1796,accepted
1779,1856,1796,accepted
1780,1856,1796,accepted
1781,1856,1796,accepted
1782,1856,1796,accepted
1783,1856,1796,accepted
1784,1856,1796,accepted
1785,1856,1796,accepted
1786,1856,1796,accepted
1787,1856,1796,accepted
1788,1856,1796,accepted
1789,1856,1796,accepted
1790,1856,1796,accepted
1791,1856,1796,accepted
1792,1856,1796,accepted
1793,1856,1796,accepted
1794,1856,1796,accepted
1795,1856,1796,accepted
1796,1856,1796,accepted
1797,1856,1796,accepted
1798,1856,1796,accepted
1799,1856,1796,accepted
1800,1856,1796,accepted
1801,1856,1796,accepted
1802,1856,1797,accepted
1803,1856,1796,accepted
1804,1856,1796,accepted
1805,1856,1798,accepted
1806,1856,1798,accepted
1807,1856,1798,accepted
1808,1856,1798,accepted
1809,1856,1798,accepted
1810,1856,1798,accepted
1811,1856,1798,accepted
1812,1856,1798,accepted
1813,1856,1798,accepted
1814,1856,1798,accepted
1815,1856,1798,accepted
1816,1856,1798,accepted
1817,1856,1798,accepted
1818,1856,1798,accepted
1819,1856,1798,accepted
1820,1856,1798,accepted
1821,1856,1798,accepted
1822,1856,1798,accepted
1823,1856,1798,accepted
1824,1856,1798,accepted
1825,1856,1798,accepted
1826,1856,1798,accepted
1827,1856,1798,accepted
1828,1856,1798,accepted
1829,1856,1798,accepted
1830,1856,1798,accepted
1831,1856,1798,accepted
1832,1856,1798,accepted
1833,1856,1798,accepted
1834,1856,1798,accepted
1835,1856,1798,accepted
1836,1856,1798,accepted
1837,1856,1798,accepted
1838,1856,1798,accepted
1839,1856,1798,accepted
1840,1856,1798,accepted
1841,1856,1798,accepted
1842,1856,1798,accepted
1843,1856,1798,accepted
1844,1856,1798,accepted
1845,1856,1798,accepted
1846,1856,1798,accepted
1847,1856,1798,accepted
1848,1856,1798,accepted
1849,1856,1798,accepted
1850,1856,1798,accepted
1851,1856,1798,accepted
1852,1856,1798,accepted
1853,1856,1798,accepted
1854,1856,1798,accepted
1855,1856,1798,accepted
1856,1856,1798,accepted
1857,1856,1798,accepted
1858,1856,1798,accepted
1859,1856,1798,accepted
1860,1856,1798,accepted
1861,1856,1798,accepted
1862,1856,1798,accepted
1863,1856,1798,accepted
1864,1856,1798,accepted
1865,1856,1798,accepted
1866,1856,1798,accepted
1867,1856,1798,accepted
1868,1856,1798,accepted
1869,1856,1798,accepted
1870,1856,1798,accepted
1871,1856,1798,accepted
1872,1856,1798,accepted
1873,1856,1798,accepted
1874,1856,1798,accepted
1875,1856,1798,accepted
1876,1856,1798,accepted
1877,1856,1798,accepted
1878,1856,1798,accepted
1879,1856,1798,accepted
1880,1856,1798,accepted
1881,1856,1798,accepted
1882,1856,1798,accepted
1883,1856,1798,accepted
1884,1856,1798,accepted
1885,1856,1798,accepted
1886,1856,1798,accepted
1887,1856,1798,accepted
1888,1856,1798,accepted
1889,1856,1798,accepted
1890,1856,1798,accepted
1891,1856,1798,accepted
